loan_id,customer_id,book_id,loan_date,due_date,return_date
4357,2560,2,2024-05-17,2024-05-31,
716,1415,3,2023-02-17,2023-03-03,2023-03-01
2206,1102,1,2023-11-10,2023-12-01,2023-11-13
2882,2145,5,2024-03-06,2024-03-20,
3483,1833,1,2024-11-03,2024-11-17,2024-11-15
8234,1135,18,2024-04-11,2024-04-25,
9138,180,1,2024-08-22,2024-09-05,2024-09-04
3392,2124,34,2024-06-23,2024-07-07,2024-07-22
3951,1896,6,2023-09-24,2023-10-08,2023-09-26
2932,202,1,2024-11-26,2024-12-10,2024-12-12
78,750,52,2020-08-29,2020-09-12,2020-09-01
4862,842,1,2021-10-25,2021-11-08,2021-11-07
2172,638,6,2024-09-03,2024-09-17,2024-09-24
6186,503,1,2021-11-26,2021-12-10,
9506,1098,2,2020-06-07,2020-06-21,2020-06-14
492,423,1,2021-02-14,2021-03-07,2021-03-11
2015,1015,1,2023-06-23,2023-07-07,
5735,2562,1,2022-12-04,2022-12-18,2022-12-05
8438,787,1,2023-03-20,2023-04-03,2023-03-25
2934,1984,4,2024-02-05,2024-02-19,2024-03-23
3132,542,2,2021-02-06,2021-02-20,2021-02-21
8216,101,2,2024-03-15,2024-03-29,2024-03-20
2012,2242,3,2022-01-05,2022-01-19,2022-01-23
1823,1434,3,2024-09-23,2024-10-14,2024-10-20
6579,1945,2,2023-12-25,2024-01-08,2023-12-30
938,2617,42,2024-03-22,2024-04-05,2024-03-27
4729,2345,1,2024-03-12,2024-03-26,2024-03-26
2091,2433,171,2024-09-26,2024-10-10,2024-10-08
6601,1673,5,2022-09-16,2022-09-30,2022-09-24
7706,1325,1,2023-11-21,2023-12-05,
2441,209,5,2023-07-12,2023-07-26,2023-07-28
3886,204,43,2024-01-09,2024-01-23,2024-01-19
4913,1704,1,2024-06-20,2024-07-04,2024-06-28
7004,1805,3,2023-08-04,2023-08-18,
6620,1129,1,2020-11-19,2020-12-03,2020-11-22
7159,2206,2,2022-05-01,2022-05-15,2022-05-15
980,404,1,2024-02-25,2024-03-10,2024-04-24
4677,1801,99,2022-07-30,2022-08-13,2022-08-11
6226,2635,92,2022-09-08,2022-09-22,2022-09-12
5925,1446,5,2022-06-07,2022-06-21,2022-06-11
1732,1575,1,2023-09-13,2023-09-27,2023-09-27
8246,777,1,2022-10-19,2022-11-02,2022-11-17
5596,2496,1,2020-05-09,2020-05-30,2020-05-21
9271,1832,46,2024-08-06,2024-08-20,2024-08-07
1069,638,1,2022-11-24,2022-12-08,
6990,1422,4,2022-07-12,2022-08-02,2022-08-07
2749,2321,3,2024-06-23,2024-07-07,2024-08-04
6390,2258,1,2024-03-06,2024-03-20,2024-03-15
7178,1648,1,2022-06-03,2022-06-17,2022-06-09
3550,270,1,2020-01-31,2020-02-14,2020-02-10
4068,1919,1,2021-04-06,2021-04-20,2021-04-07
4462,725,9,2024-10-24,2024-11-07,2024-10-27
8782,2350,1,2024-08-26,2024-09-16,2024-09-09
2647,2119,61,2023-08-15,2023-08-29,2023-08-25
8922,2276,3,2022-04-22,2022-05-06,
4589,1000,5,2021-07-04,2021-07-18,2021-07-16
6788,1623,4,2024-10-22,2024-11-05,2024-10-26
8501,1331,10,2020-05-28,2020-06-11,2020-05-30
3068,94,4,2024-06-08,2024-06-22,
4115,1553,1,2023-06-30,2023-07-14,2023-07-03
6418,2046,2,2023-08-24,2023-09-07,2023-09-08
5789,1161,4,2022-11-13,2022-11-27,
2887,226,60,2023-11-11,2023-11-25,2023-11-17
3480,619,1,2024-03-28,2024-04-11,
7921,110,3,2021-12-28,2022-01-11,2022-01-11
5904,1276,1,2024-12-19,2025-01-02,
9059,2377,2,2024-12-21,2025-01-04,
1128,1104,1,2024-03-12,2024-03-26,2024-03-20
9570,404,1,2024-05-25,2024-06-08,2024-05-29
7063,369,115,2022-03-19,2022-04-02,2022-04-03
1551,2120,17,2022-10-29,2022-11-12,2022-11-12
5747,1123,4,2021-02-06,2021-02-20,
5183,703,3,2024-07-01,2024-07-15,2024-08-10
5534,106,3,2022-02-17,2022-03-03,2022-03-07
5827,260,1,2021-05-11,2021-05-25,2021-05-23
415,2724,1,2024-04-21,2024-05-05,2024-05-07
8749,2409,9,2020-07-18,2020-08-01,2020-07-25
2532,69,1,2021-02-02,2021-02-16,2021-02-07
3834,364,2,2023-04-09,2023-04-23,2023-04-23
9176,600,7,2023-09-27,2023-10-11,2023-09-30
5216,398,2,2024-04-19,2024-05-03,2024-05-10
303,605,1,2021-07-10,2021-07-24,2021-07-27
3107,1991,2,2022-07-08,2022-07-22,2022-07-09
746,485,15,2024-12-10,2024-12-24,2024-12-30
3439,2177,1,2024-01-22,2024-02-05,
1703,2256,7,2022-05-26,2022-06-09,2022-06-01
4996,2247,1,2023-08-10,2023-08-24,
130,1785,1,2024-11-19,2024-12-03,2024-11-27
9182,640,12,2024-01-21,2024-02-04,2024-02-07
5797,2227,2,2023-05-18,2023-06-01,2023-05-26
7816,2572,12,2024-08-09,2024-08-23,
6240,1269,54,2021-07-28,2021-08-11,2021-08-17
5012,1899,1,2023-06-30,2023-07-14,
3478,983,1,2023-12-27,2024-01-10,
2972,1759,4,2024-02-12,2024-02-26,2024-02-28
3720,376,97,2024-06-14,2024-06-28,2024-06-25
394,2610,1,2021-05-27,2021-06-10,2021-06-09
2085,615,1,2024-05-28,2024-06-11,2024-06-01
9111,2322,14,2024-06-20,2024-07-04,
4361,273,1,2023-09-06,2023-09-20,2023-09-15
7446,137,18,2024-08-23,2024-09-06,
8624,917,3,2024-01-12,2024-01-26,2024-01-15
7210,86,1,2024-04-04,2024-04-18,2024-04-15
8665,1992,1,2024-05-21,2024-06-04,2024-05-28
6611,2575,1,2024-12-12,2024-12-26,
9321,909,1,2024-12-25,2025-01-08,
1588,646,1,2021-06-05,2021-06-19,2021-06-25
3346,1454,1,2020-01-25,2020-02-08,2020-01-30
4334,1862,1,2023-05-27,2023-06-10,2023-06-09
8796,2061,1,2024-10-16,2024-10-30,2024-10-30
4755,1,1,2024-07-16,2024-07-30,
2066,508,1,2023-11-04,2023-11-18,2023-11-06
3665,1785,3,2024-12-04,2024-12-18,2024-12-13
3004,1139,1,2023-02-25,2023-03-11,2023-03-14
3069,767,30,2024-01-09,2024-01-23,2024-01-17
3610,1254,2,2022-04-18,2022-05-02,2022-05-08
7768,1052,15,2024-05-28,2024-06-11,2024-06-05
243,2329,1,2024-04-23,2024-05-07,
2521,831,49,2023-12-25,2024-01-08,2023-12-27
1195,1928,19,2023-03-16,2023-04-06,2023-03-20
8497,1431,1,2021-03-15,2021-03-29,2021-03-23
1863,2366,35,2024-10-20,2024-11-03,2024-11-03
3887,2485,5,2024-03-18,2024-04-01,2024-04-19
6581,1690,1,2024-05-22,2024-06-12,2024-05-26
2211,192,38,2023-08-03,2023-08-17,2023-08-05
6150,2591,46,2020-05-25,2020-06-08,2020-05-27
2650,888,2,2024-08-24,2024-09-07,2024-08-28
8765,2351,1,2022-09-13,2022-09-27,2022-09-18
7572,736,22,2023-08-06,2023-08-20,
8898,1042,1,2024-10-01,2024-10-15,2024-10-15
8451,1862,1,2024-09-09,2024-09-23,2024-09-13
3591,1743,2,2023-06-29,2023-07-13,2023-07-02
9224,2517,5,2021-10-16,2021-10-30,2021-11-07
3963,1178,29,2024-05-29,2024-06-12,2024-06-15
6740,1485,3,2021-08-25,2021-09-08,2021-09-10
9316,2076,1,2024-06-22,2024-07-06,
6276,2037,104,2023-07-11,2023-07-25,2023-07-16
1741,1062,3,2023-12-28,2024-01-11,
2080,2448,3,2021-05-07,2021-05-28,2021-05-31
7364,2578,2,2024-01-07,2024-01-28,2024-01-15
9128,1739,1,2024-10-27,2024-11-10,2024-11-03
6842,1071,12,2024-05-18,2024-06-01,2024-05-30
8557,2216,1,2020-02-07,2020-02-21,2020-02-12
7659,1219,1,2021-09-16,2021-09-30,2021-09-27
5590,2016,1,2023-08-31,2023-09-14,2023-09-17
7353,1595,1,2024-12-21,2025-01-04,
3819,668,7,2022-06-01,2022-06-15,2022-06-02
481,1501,1,2022-12-15,2022-12-29,
4971,1675,9,2024-05-30,2024-06-20,2024-06-23
2834,1400,2,2024-04-19,2024-05-03,2024-04-20
2738,2053,1,2020-07-19,2020-08-02,
4661,2225,1,2024-05-24,2024-06-07,2024-06-05
3947,128,163,2021-12-12,2021-12-26,2021-12-31
8766,1861,63,2023-02-04,2023-02-18,2023-02-20
9602,496,1,2020-10-11,2020-11-01,2020-10-12
1805,934,14,2023-11-13,2023-11-27,2023-11-26
7221,2490,3,2022-07-06,2022-07-20,2022-07-18
8184,557,7,2023-01-16,2023-01-30,2023-01-23
1117,2783,4,2024-08-13,2024-08-27,2024-09-01
9102,607,7,2024-03-09,2024-03-23,2024-03-23
7676,115,10,2022-04-01,2022-04-15,2022-04-09
2715,2459,6,2024-10-04,2024-10-18,2024-10-13
1322,285,2,2020-09-09,2020-09-23,2020-10-01
2300,2291,59,2024-11-15,2024-12-06,2024-11-24
3543,1922,1,2023-12-08,2023-12-29,2023-12-28
3159,2322,26,2024-03-06,2024-03-20,2024-03-13
3221,362,2,2023-06-20,2023-07-11,2023-06-21
7381,508,37,2024-11-08,2024-11-22,
5375,1758,1,2024-09-27,2024-10-11,2024-10-03
4961,2121,3,2022-09-06,2022-09-20,2022-09-11
765,1896,1,2022-09-05,2022-09-19,2022-09-24
1647,1832,6,2023-01-29,2023-02-12,2023-02-12
6658,2551,1,2024-03-02,2024-03-23,2024-03-16
181,376,2,2023-07-12,2023-07-26,2023-08-01
2003,1213,1,2024-12-09,2024-12-30,2025-01-03
4881,1940,1,2022-09-26,2022-10-10,2022-10-01
2258,618,9,2020-05-09,2020-05-30,2020-06-21
5064,1765,3,2024-04-02,2024-04-16,2024-04-19
52,1576,17,2023-04-01,2023-04-15,2023-04-07
1946,1281,1,2022-07-12,2022-07-26,2022-07-22
257,1530,1,2024-03-27,2024-04-10,2024-04-12
2177,2039,1,2024-08-21,2024-09-11,
8339,3,1,2022-09-14,2022-09-28,2022-10-03
4050,1150,3,2024-03-21,2024-04-04,2024-04-03
4350,778,160,2022-01-16,2022-01-30,
6568,2797,2,2023-09-02,2023-09-16,2023-09-08
1140,2639,2,2024-05-10,2024-05-24,2024-05-27
2761,552,11,2021-08-01,2021-08-15,2021-08-16
2036,343,1,2023-05-29,2023-06-12,2023-05-30
4740,738,5,2024-10-13,2024-10-27,2024-10-20
999,1284,1,2023-08-02,2023-08-16,
4933,1955,1,2022-04-07,2022-04-21,2022-04-14
3855,2266,2,2024-09-15,2024-09-29,2024-09-23
3614,2305,17,2022-04-15,2022-04-29,2022-04-27
3858,2349,1,2022-04-21,2022-05-12,2022-05-18
3682,9,5,2023-02-23,2023-03-09,2023-02-24
1493,670,3,2024-08-28,2024-09-11,2024-09-04
2495,1430,2,2024-12-10,2024-12-31,2024-12-26
9137,2552,38,2022-07-03,2022-07-17,2022-08-15
8152,2756,13,2024-06-29,2024-07-13,2024-07-15
5309,1410,26,2022-01-18,2022-02-01,2022-01-29
4406,1909,11,2023-03-29,2023-04-12,2023-04-11
5887,1624,87,2024-09-04,2024-09-18,2024-09-13
791,1632,1,2023-06-22,2023-07-06,2023-07-04
4131,1562,50,2023-11-10,2023-11-24,2023-11-16
2608,816,4,2020-05-08,2020-05-22,2020-05-09
4247,2066,2,2022-10-07,2022-10-21,2022-10-11
3932,1132,1,2024-04-08,2024-04-29,2024-06-05
8458,2219,2,2022-06-30,2022-07-21,2022-07-21
4180,2716,2,2022-03-19,2022-04-02,2022-03-21
4083,313,1,2021-08-07,2021-08-21,2021-08-23
1518,182,1,2023-11-23,2023-12-07,2023-11-25
3459,1293,10,2022-12-08,2022-12-22,
544,2168,4,2024-07-04,2024-07-18,2024-07-14
6027,1411,1,2022-12-07,2022-12-21,2022-12-16
3230,256,1,2021-04-04,2021-04-18,2021-04-13
6525,173,5,2023-02-05,2023-02-19,2023-02-08
7200,1052,2,2024-01-11,2024-01-25,2024-01-16
1079,264,1,2024-09-27,2024-10-11,2024-10-09
5571,1186,1,2022-05-28,2022-06-11,2022-06-09
683,2526,1,2024-06-20,2024-07-04,2024-06-30
5683,1863,2,2021-10-18,2021-11-01,2021-10-22
5711,2127,6,2022-08-29,2022-09-12,
3656,2141,44,2023-01-12,2023-01-26,2023-01-30
8092,355,1,2023-02-17,2023-03-03,
1632,243,2,2023-12-24,2024-01-14,
85,1846,3,2021-11-08,2021-11-22,2021-12-22
9369,2332,3,2023-07-06,2023-07-20,2023-07-08
7449,1604,2,2023-09-19,2023-10-03,2023-11-04
6323,245,18,2024-08-06,2024-08-20,2024-09-19
2477,2349,1,2024-08-28,2024-09-11,
895,666,3,2022-08-20,2022-09-03,2022-09-01
5525,895,1,2022-01-29,2022-02-12,2022-02-09
7585,1494,1,2024-11-09,2024-11-23,2024-11-24
6800,737,2,2022-08-05,2022-08-19,
3071,814,1,2023-12-04,2023-12-18,2023-12-23
5423,350,1,2021-08-19,2021-09-02,2021-09-09
7076,549,1,2024-10-14,2024-10-28,2024-10-19
6707,363,6,2024-12-26,2025-01-16,
7878,1512,1,2020-10-22,2020-11-05,2020-10-29
4901,848,35,2024-10-11,2024-10-25,2024-10-22
2139,464,2,2022-06-22,2022-07-06,2022-06-30
9202,2084,1,2022-07-20,2022-08-03,2022-07-29
6507,924,5,2023-05-06,2023-05-03,2023-05-25
7782,1253,1,2022-12-12,2023-01-02,2022-12-16
9390,2621,1,2022-11-21,2022-12-12,2022-12-14
5232,1106,2,2022-12-15,2022-12-29,2023-01-23
4286,1108,6,2024-10-29,2024-11-19,2024-11-02
9160,169,1,2023-05-21,2023-06-04,2023-06-01
5407,432,1,2024-10-26,2024-11-09,2024-12-11
6400,2371,1,2023-11-14,2023-11-28,2023-12-02
5392,162,129,2022-02-08,2022-02-22,2022-02-21
4056,614,50,2023-12-16,2023-12-30,2023-12-17
9193,2083,10,2024-06-14,2024-06-28,2024-06-19
2125,2377,1,2024-01-07,2024-01-21,2024-01-28
6314,539,13,2023-10-17,2023-10-31,2023-10-28
3199,2507,6,2024-11-29,2024-12-13,
3218,2413,52,2023-07-03,2023-07-17,2023-07-12
3658,94,1,2024-02-25,2024-03-10,2024-03-10
6008,559,1,2022-10-08,2022-10-22,2022-10-21
8361,149,74,2023-07-06,2023-07-20,2023-08-03
1206,499,1,2023-06-20,2023-07-04,
7150,2562,3,2020-01-07,2020-01-21,2020-02-20
6755,1954,10,2024-04-16,2024-04-30,2024-06-13
7486,979,76,2023-07-08,2023-07-22,2023-07-26
6961,2077,3,2024-09-03,2024-09-17,2024-09-16
2459,674,3,2024-06-14,2024-06-28,2024-06-30
6862,2759,30,2021-11-28,2021-12-19,2021-12-15
432,1942,2,2024-08-15,2024-09-05,2024-08-30
8121,1108,1,2023-07-04,2023-07-18,2023-07-06
2181,209,3,2024-10-12,2024-11-02,2024-10-31
7931,105,2,2024-04-26,2024-05-10,
6586,1981,12,2021-11-11,2021-11-25,
6548,2739,10,2020-09-24,2020-10-08,2020-09-25
6122,2288,10,2024-09-15,2024-09-29,2024-09-24
6423,2495,6,2022-11-19,2022-12-03,2022-11-22
5705,2520,1,2024-03-11,2024-03-25,2024-03-14
7405,837,3,2023-05-06,2023-05-20,2023-05-11
6402,2137,2,2022-04-15,2022-04-29,2022-04-26
3527,2133,1,2024-12-15,2024-12-29,
8245,179,2,2022-10-19,2022-11-02,2022-10-22
2709,2632,1,2023-01-12,2023-01-26,2023-01-22
5060,2243,1,2022-03-23,2022-04-06,2022-04-09
5447,812,11,2022-03-29,2022-04-12,2022-04-02
7247,2386,1,2024-08-22,2024-09-05,2024-08-31
7019,2255,8,2023-10-30,2023-11-13,2023-11-06
8510,2614,12,2020-06-20,2020-07-04,2020-06-22
3102,461,1,2023-08-04,2023-08-18,2023-08-06
2501,1729,6,2023-12-02,2023-12-16,2023-12-06
2208,1086,2,2023-10-27,2023-11-10,2023-10-28
6062,1675,3,2024-05-12,2024-05-26,2024-05-24
8761,1689,1,2022-10-26,2022-11-09,2022-11-09
7274,2506,1,2023-03-26,2023-04-09,2023-04-12
2323,767,16,2023-12-14,2023-12-28,2023-12-26
617,1013,1,2022-06-14,2022-06-28,2022-06-15
3566,2449,13,2023-03-08,2023-03-22,2023-03-11
9515,1777,3,2024-07-11,2024-08-01,2024-09-05
8423,329,3,2024-08-14,2024-08-28,2024-08-17
2184,1878,1,2023-08-28,2023-09-11,2023-09-05
5908,2680,2,2020-11-18,2020-12-02,2020-11-22
8407,1698,3,2024-12-23,2025-01-06,
1114,1247,1,2021-06-11,2021-06-25,2021-06-25
161,2482,2,2024-06-29,2024-07-13,2024-08-09
9573,717,3,2021-08-23,2021-09-06,2021-09-13
9508,1056,1,2024-03-16,2024-04-06,2024-04-11
5980,2088,20,2024-04-08,2024-04-22,2024-04-23
2426,1883,1,2021-12-20,2022-01-03,2022-02-03
7562,2123,4,2024-12-03,2024-12-17,2024-12-07
1038,2348,6,2022-08-14,2022-08-28,2022-09-04
8093,1553,73,2024-11-12,2024-11-26,2024-11-13
6034,704,1,2024-07-21,2024-08-04,2024-07-22
7786,239,2,2024-10-02,2024-10-16,2024-10-14
215,2765,7,2023-12-29,2024-01-12,2023-12-31
2131,1943,3,2021-05-01,2021-05-15,
8067,664,91,2023-06-10,2023-06-24,
5226,2737,1,2024-02-02,2024-02-16,2024-02-20
7108,1663,7,2023-10-14,2023-10-28,2023-10-23
2963,1740,1,2024-07-01,2024-07-22,2024-07-18
1502,2675,15,2024-03-10,2024-03-24,2024-03-17
309,133,1,2022-11-03,2022-11-17,2022-12-29
4725,714,1,2023-10-05,2023-10-19,2023-10-12
4625,1323,2,2022-12-15,2022-12-29,2023-01-05
4718,363,3,2020-08-27,2020-09-10,2020-09-02
8483,2623,1,2023-09-01,2023-09-15,2023-10-12
8054,1678,7,2020-08-01,2020-08-15,
989,70,1,2021-07-24,2021-08-07,2021-08-01
2183,2538,2,2023-11-22,2023-12-13,2023-12-13
7398,1856,2,2024-11-15,2024-11-29,2024-11-26
3753,1178,1,2024-09-17,2024-10-08,2024-09-28
5101,1737,1,2024-11-27,2024-12-11,
9209,904,5,2023-01-13,2023-01-27,2023-01-17
5627,1788,1,2023-03-14,2023-04-04,2023-03-29
580,1378,1,2023-10-09,2023-10-23,2023-10-13
7997,674,1,2023-12-27,2024-01-10,2024-01-10
4199,212,1,2024-05-17,2024-05-31,2024-05-26
6588,187,11,2022-03-11,2022-03-25,2022-03-19
4653,2237,1,2023-12-13,2023-12-27,2023-12-20
8263,421,86,2024-11-27,2024-12-18,2024-12-13
8828,1730,4,2024-11-11,2024-11-25,2024-11-29
671,1905,1,2024-02-21,2024-03-06,
1477,2072,1,2023-05-09,2023-05-23,
3294,2366,4,2024-04-21,2024-05-05,2024-06-09
542,1815,1,2023-06-13,2023-06-27,2023-06-17
3740,1892,2,2022-10-20,2022-11-03,2022-10-28
3436,882,2,2023-09-28,2023-10-12,2023-10-02
1400,128,26,2024-04-28,2024-05-12,
8150,491,2,2023-10-28,2023-11-11,2023-11-11
5438,317,1,2023-10-09,2023-10-23,
2645,279,40,2023-10-30,2023-11-13,2023-11-05
3787,2676,2,2022-05-18,2022-06-01,2022-05-26
8349,1711,1,2020-04-11,2020-04-25,2020-04-15
273,2449,2,2022-12-28,2023-01-11,2023-01-13
4824,2469,1,2023-01-27,2023-02-10,2023-01-28
5755,1374,1,2023-01-21,2023-02-04,2023-01-28
8366,2443,3,2024-09-24,2024-10-08,2024-09-28
6563,32,2,2024-07-30,2024-08-13,2024-08-19
3246,1957,9,2021-01-31,2021-02-14,2021-02-17
8317,1901,1,2022-08-30,2022-09-13,2022-09-08
7683,50,1,2022-06-17,2022-07-01,2022-07-06
5311,29,1,2024-02-19,2024-03-04,2024-03-06
4875,599,3,2023-09-09,2023-09-23,
7911,218,4,2024-01-24,2024-02-07,2024-02-08
5359,11,5,2022-11-30,2022-12-14,2022-12-08
6271,1592,1,2024-10-12,2024-10-26,2024-10-17
1668,2003,2,2023-11-11,2023-11-25,2023-11-13
1222,612,12,2021-08-05,2021-08-19,2021-08-09
1961,165,11,2024-04-11,2024-04-25,2024-04-19
6624,1638,1,2024-10-21,2024-11-11,2024-10-30
6714,628,10,2020-04-19,2020-05-10,2020-04-23
3952,720,1,2024-01-01,2024-01-15,
5963,1926,5,2020-04-06,2020-04-20,2020-04-25
5865,355,1,2022-12-12,2022-12-26,
3033,1139,1,2024-09-04,2024-09-18,2024-09-07
8471,2697,7,2023-08-27,2023-09-10,2023-09-17
7289,510,9,2022-12-08,2022-12-22,2022-12-27
6675,2626,1,2024-01-05,2024-01-19,2024-01-14
5323,2545,2,2022-06-05,2022-06-19,2022-06-19
6287,534,2,2024-09-09,2024-09-23,2024-09-28
8480,334,1,2024-09-23,2024-10-07,
1253,359,1,2024-05-17,2024-05-31,2024-05-30
2903,1792,8,2022-01-09,2022-01-23,
7685,2023,32,2023-05-25,2023-06-08,2023-05-29
3538,1015,103,2022-02-13,2022-02-27,2022-02-23
6338,871,47,2024-03-23,2024-04-13,2024-04-06
3735,1925,1,2024-02-07,2024-02-21,2024-02-23
6758,1748,1,2022-08-03,2022-08-17,2022-08-24
3699,312,42,2022-02-13,2022-02-27,
2382,467,4,2021-10-16,2021-10-30,2021-10-28
7960,536,1,2023-12-27,2024-01-10,2024-01-06
3088,2208,3,2023-04-26,2023-05-10,2023-04-28
9609,1301,5,2020-02-08,2020-02-22,
9408,2142,1,2024-07-25,2024-08-15,2024-07-27
8786,1040,2,2024-07-08,2024-07-22,2024-07-09
1562,1772,1,2023-02-08,2023-02-22,2023-02-15
5264,103,111,2021-03-16,2021-03-30,2021-03-17
7156,180,2,2022-01-04,2022-01-18,2022-01-12
881,410,1,2023-10-11,2023-10-25,2023-10-26
5890,2477,1,2024-06-12,2024-07-03,2024-07-03
8154,2276,78,2022-12-15,2022-12-29,2022-12-23
9252,1596,30,2023-05-05,2023-05-19,2023-05-07
6488,2748,6,2022-07-31,2022-08-14,
1457,1423,3,2024-02-14,2024-02-28,2024-02-16
374,1780,1,2024-12-10,2024-12-24,2024-12-14
7252,1932,1,2020-09-06,2020-09-20,2020-09-21
1602,2425,8,2023-11-30,2023-12-14,2023-12-01
7594,86,1,2024-05-10,2024-05-24,2024-05-28
7924,1406,1,2022-08-24,2022-08-21,2022-09-05
8961,771,10,2020-11-07,2020-11-28,2020-11-22
6093,683,2,2022-08-18,2022-09-01,2022-08-21
514,928,17,2024-12-15,2024-12-29,
8073,1493,5,2023-05-25,2023-06-08,2023-06-02
9248,2025,1,2023-10-23,2023-11-06,2023-11-03
1044,2756,4,2024-05-11,2024-05-25,2024-05-28
9119,1926,1,2020-02-13,2020-03-05,2020-02-23
3612,1299,1,2023-06-02,2023-06-16,2023-06-08
4505,2449,48,2024-08-25,2024-09-08,2024-08-29
6617,2765,1,2023-06-14,2023-06-28,2023-06-17
7275,2781,1,2022-12-23,2023-01-06,2023-01-11
6906,1440,3,2023-05-07,2023-05-21,2023-05-14
8590,612,1,2020-05-19,2020-06-02,2020-05-21
4949,667,3,2024-11-28,2024-12-12,2024-12-04
6528,1883,35,2021-11-01,2021-11-15,
5352,1543,1,2024-11-05,2024-11-19,2024-11-22
4825,2259,8,2024-07-27,2024-08-17,2024-08-01
9228,638,2,2024-04-16,2024-04-30,
7470,599,1,2024-11-29,2024-12-13,2024-12-13
9195,1128,22,2024-11-19,2024-12-03,2024-12-06
9171,2349,1,2020-10-06,2020-10-20,2020-10-11
8385,1847,1,2024-11-17,2024-12-01,2024-12-07
8784,1523,1,2023-11-25,2023-12-09,2023-12-02
6060,1166,7,2023-05-03,2023-05-17,2023-05-15
1324,636,58,2022-10-08,2022-10-22,2022-10-25
2025,2119,5,2022-11-21,2022-12-05,2022-12-03
6908,1219,1,2022-12-27,2023-01-10,2023-02-21
1187,449,7,2022-07-11,2022-07-25,2022-09-08
5843,1952,2,2024-10-01,2024-10-15,2024-10-15
7239,1167,1,2024-06-05,2024-06-19,2024-06-08
1421,1383,1,2024-12-18,2025-01-01,
1788,2723,32,2024-08-29,2024-09-12,2024-09-12
3624,2025,153,2022-01-02,2022-01-16,2022-01-22
7148,700,1,2021-02-11,2021-02-25,2021-03-21
3808,2483,4,2024-09-12,2024-09-26,2024-09-23
6416,1672,4,2024-11-28,2024-12-12,2024-12-18
4217,2774,2,2023-10-14,2023-10-28,2023-10-30
6141,2313,40,2020-09-26,2020-10-17,2020-10-03
9012,860,69,2023-09-05,2023-09-19,2023-09-16
2244,668,3,2024-04-13,2024-05-04,2024-05-09
9169,1743,167,2021-10-29,2021-11-12,2021-11-07
6443,736,1,2023-10-06,2023-10-20,2023-10-27
1415,2602,5,2024-10-10,2024-10-24,2024-10-25
6647,880,5,2022-04-05,2022-04-19,2022-04-11
5937,1083,60,2023-05-21,2023-06-04,
7861,20,2,2023-06-07,2023-06-21,2023-06-25
4844,913,1,2024-10-25,2024-11-08,
2497,674,15,2022-10-12,2022-10-26,2022-10-20
240,2094,5,2024-10-26,2024-11-09,2024-11-07
3400,635,98,2023-11-07,2023-11-21,2023-11-17
8662,2522,1,2024-12-19,2025-01-02,
7294,229,1,2022-03-10,2022-03-24,2022-03-13
387,1522,8,2021-11-24,2021-12-08,2021-12-05
6744,2626,2,2023-05-02,2023-05-16,2023-05-20
8431,1814,1,2024-05-21,2024-06-04,2024-05-26
3251,2023,7,2024-02-01,2024-02-15,2024-02-15
6665,1948,5,2023-11-27,2023-12-11,2023-12-01
3778,1441,17,2024-05-28,2024-06-11,
6051,930,1,2024-12-06,2024-12-20,
3418,168,1,2024-12-08,2024-12-22,
3178,69,2,2022-06-26,2022-07-10,2022-07-16
8099,2088,8,2024-01-27,2024-02-10,2024-02-15
187,2077,5,2024-02-17,2024-03-02,
4496,1982,22,2024-04-21,2024-05-12,2024-05-25
6913,103,1,2021-12-10,2021-12-24,2021-12-26
4123,205,1,2024-11-14,2024-11-28,2024-11-17
2395,394,10,2024-07-08,2024-07-29,2024-08-01
4037,472,11,2022-11-20,2022-12-04,
8605,970,77,2024-07-10,2024-07-24,2024-07-23
7037,1988,2,2024-08-11,2024-08-25,2024-08-28
5647,1030,131,2024-03-08,2024-03-22,2024-03-23
7632,1659,1,2021-07-10,2021-07-24,
3424,1178,11,2024-07-30,2024-08-13,2024-09-08
1968,2311,11,2024-12-01,2024-12-15,2024-12-10
8610,2783,3,2024-10-08,2024-10-22,2024-10-26
7237,2206,1,2022-04-27,2022-05-11,2022-04-28
6318,400,1,2023-09-14,2023-09-28,
5478,2764,1,2023-02-18,2023-03-04,2023-03-01
3588,674,1,2024-06-16,2024-06-30,2024-06-25
3956,311,2,2023-12-16,2023-12-30,
9415,2017,4,2022-08-02,2022-08-23,2022-08-09
5549,935,2,2022-09-17,2022-10-01,2022-10-05
8274,1716,1,2022-01-28,2022-02-11,2022-02-01
6209,1211,1,2023-05-27,2023-06-10,2023-06-03
7095,1761,8,2023-10-16,2023-10-30,2023-10-19
1706,2102,1,2024-08-26,2024-09-09,2024-08-28
2329,1971,1,2024-11-12,2024-11-26,2024-11-30
4494,1573,1,2024-09-19,2024-10-03,
3768,2701,4,2023-12-26,2024-01-16,2024-01-01
5558,2262,1,2024-11-27,2024-12-11,2024-12-14
893,950,10,2023-10-22,2023-11-05,
355,2541,1,2021-02-08,2021-02-22,2021-02-11
8045,420,1,2021-09-20,2021-10-04,2021-10-02
8379,881,3,2024-12-14,2024-12-28,
7382,850,2,2024-05-19,2024-06-02,2024-05-23
3361,1339,1,2024-04-24,2024-05-08,2024-05-01
8928,1785,1,2024-12-25,2025-01-08,
1546,2540,2,2023-01-27,2023-02-10,2023-02-03
1090,682,1,2024-06-12,2024-06-26,2024-06-23
6247,1573,4,2024-12-26,2025-01-09,
