order_id,customer_id,book_id,order_date,quantity,status
21860,770,1,2024-07-08,2,DELIVERED
6960,636,31,2022-12-03,1,RETURN
14003,1683,1,2022-06-08,1,DELIVERED
11214,123,3,2024-05-16,5,DELIVERED
23478,2122,6,2024-11-24,1,CANCELLED
21763,1929,1,2024-02-07,3,CANCELLED
22753,2789,3,2024-12-27,1,SHIPPED
6100,1077,86,2024-04-14,1,CANCELLED
26580,2752,35,2024-11-24,1,DELIVERED
7009,2409,3,2023-06-13,1,DELIVERED
26799,1436,3,2020-09-27,1,DELIVERED
20050,2319,1,2024-06-02,1,DELIVERED
27824,1756,2,2023-04-18,1,DELIVERED
5029,2483,3,2024-12-09,1,DELIVERED
25047,910,2,2024-01-12,1,DELIVERED
11685,1257,2,2023-03-19,1,DELIVERED
23671,2699,1,2024-07-03,1,CANCELLED
7224,392,1,2022-04-12,10,DELIVERED
24153,2267,5,2023-11-14,2,PENDING
10554,2014,1,2024-12-03,1,DELIVERED
11183,1410,2,2024-12-08,1,PENDING
25921,2638,11,2024-11-25,2,CANCELLED
28008,1763,3,2023-05-24,1,CANCELLED
14757,2554,1,2022-07-16,1,DELIVERED
26008,2163,1,2024-02-10,1,DELIVERED
8321,1626,1,2024-08-22,1,SHIPPED
23328,2284,4,2024-09-28,1,DELIVERED
6032,1829,1,2022-02-15,5,DELIVERED
6160,63,14,2024-04-29,3,DELIVERED
11310,2722,1,2024-06-03,4,DELIVERED
6188,1035,5,2022-11-28,1,CANCELLED
18440,861,1,2024-12-02,1,DELIVERED
27532,886,1,2022-12-07,1,DELIVERED
5892,1600,1,2024-11-23,1,DELIVERED
25355,1788,97,2020-11-17,2,CANCELLED
2051,2187,3,2023-12-31,1,PENDING
24288,54,1,2023-11-16,1,DELIVERED
10584,2065,5,2024-11-20,1,DELIVERED
18577,1908,11,2024-05-03,1,DELIVERED
5688,2229,2,2020-10-04,8,CANCELLED
1880,622,1,2023-03-29,1,DELIVERED
5692,1368,2,2022-05-09,2,DELIVERED
27205,519,1,2022-02-21,3,DELIVERED
22548,407,23,2023-06-21,2,DELIVERED
16842,1884,2,2024-12-12,1,SHIPPED
17626,1850,1,2023-09-18,1,DELIVERED
26315,1968,1,2024-07-30,1,DELIVERED
16624,68,1,2024-05-25,1,DELIVERED
13279,2140,1,2023-05-14,1,DELIVERED
8809,898,2,2022-02-08,3,DELIVERED
19365,182,40,2021-06-04,2,DELIVERED
1997,1889,6,2022-02-02,1,DELIVERED
9892,4,1,2024-11-01,1,DELIVERED
10053,2735,1,2023-11-09,2,DELIVERED
10918,1726,39,2024-01-13,2,DELIVERED
27250,560,3,2024-05-08,1,DELIVERED
20540,470,1,2024-12-03,1,DELIVERED
16197,544,1,2024-08-08,3,DELIVERED
24175,1714,1,2024-09-07,2,DELIVERED
9246,2011,86,2023-03-12,1,DELIVERED
11920,2694,2,2024-05-13,1,DELIVERED
25786,103,19,2024-12-04,3,DELIVERED
5627,1059,3,2023-11-17,1,DELIVERED
7284,1609,1,2022-08-31,2,DELIVERED
9515,147,3,2021-03-22,3,SHIPPED
4240,887,1,2023-10-29,2,PENDING
22506,651,1,2024-12-17,1,DELIVERED
20784,134,2,2022-11-01,1,CANCELLED
18022,89,1,2024-12-08,2,SHIPPED
15141,1237,4,2024-08-31,10,DELIVERED
27524,1550,1,2022-12-12,10,DELIVERED
4981,2697,7,2021-11-09,2,DELIVERED
26966,2207,27,2024-07-16,1,DELIVERED
21211,1606,1,2023-07-11,2,DELIVERED
27993,2402,6,2024-01-31,2,CANCELLED
1351,1033,1,2023-09-19,1,DELIVERED
3522,2730,1,2024-06-11,3,DELIVERED
24042,1888,5,2024-11-15,2,DELIVERED
14338,2706,2,2023-09-20,1,DELIVERED
12712,1784,65,2023-11-22,3,DELIVERED
25654,1535,4,2024-10-18,1,PENDING
16114,2076,2,2024-12-22,1,DELIVERED
10808,1700,1,2024-12-03,5,DELIVERED
12878,2404,3,2024-11-07,8,DELIVERED
24135,911,5,2024-12-17,1,DELIVERED
18777,969,8,2024-04-11,2,DELIVERED
27950,623,1,2023-11-28,1,DELIVERED
3014,312,22,2023-03-26,1,DELIVERED
7293,2607,3,2024-08-20,1,DELIVERED
2752,1965,1,2022-08-30,1,DELIVERED
22777,1901,2,2021-06-02,5,DELIVERED
2342,1118,2,2023-09-27,4,PENDING
11673,141,1,2024-06-08,2,SHIPPED
10942,1474,1,2024-01-06,1,DELIVERED
12651,1077,1,2024-09-30,1,DELIVERED
13079,2101,1,2023-09-23,1,DELIVERED
4218,622,18,2023-12-18,2,DELIVERED
1490,520,1,2022-12-01,2,Shipped
23295,2434,3,2024-09-28,2,SHIPPED
13683,2769,2,2024-12-23,1,PENDING
9302,1291,1,2022-12-23,3,DELIVERED
3017,143,3,2024-12-20,3,CANCELLED
13066,1794,1,2023-01-09,3,DELIVERED
1751,2279,16,2024-11-16,5,DELIVERED
20211,1887,1,2024-10-25,4,DELIVERED
33,2355,1,2022-09-03,1,DELIVERED
2948,1272,1,2024-09-27,2,DELIVERED
7531,1319,1,2022-01-31,4,DELIVERED
8803,2288,28,2024-11-23,3,DELIVERED
22590,1672,6,2024-09-30,4,DELIVERED
17904,1983,15,2024-10-15,4,DELIVERED
27226,2733,3,2024-12-08,1,PENDING
1936,982,1,2022-05-08,1,CANCELLED
1580,1901,30,2021-09-06,8,RETURN
2119,359,24,2023-12-31,1,DELIVERED
20448,2225,17,2023-09-18,1,DELIVERED
11867,670,45,2024-08-18,1,DELIVERED
3362,2300,1,2023-08-30,5,DELIVERED
11909,377,1,2024-09-14,1,DELIVERED
24969,2554,1,2022-06-24,1,DELIVERED
16706,1129,1,2021-01-18,1,DELIVERED
514,2226,2,2022-12-22,1,CANCELLED
26929,225,1,2023-07-29,1,DELIVERED
22031,1572,2,2024-11-12,1,PROCESSING
14903,3,1,2021-09-26,1,DELIVERED
16322,1424,1,2022-11-20,2,DELIVERED
8085,1392,1,2021-09-01,4,DELIVERED
12470,1537,2,2022-12-31,1,DELIVERED
10039,1609,3,2021-09-03,1,DELIVERED
26666,2709,5,2023-06-15,2,DELIVERED
25350,1604,2,2023-08-16,1,DELIVERED
28162,1850,1,2024-11-22,6,SHIPPED
12496,2319,4,2024-11-12,1,DELIVERED
3910,1366,1,2024-12-08,4,DELIVERED
22008,558,1,2021-10-05,1,DELIVERED
3725,720,1,2024-10-01,2,DELIVERED
23058,460,171,2023-06-12,1,DELIVERED
14943,251,1,2022-09-16,1,DELIVERED
17249,415,2,2023-11-01,6,DELIVERED
23801,197,1,2024-09-22,1,CANCELLED
10787,2267,3,2023-06-25,1,DELIVERED
22224,2795,13,2023-03-05,6,SHIPPED
3616,2541,3,2024-01-01,1,SHIPPED
7131,1153,2,2021-06-22,1,DELIVERED
8580,2333,3,2024-03-07,1,CANCELLED
26555,2730,46,2024-07-11,3,DELIVERED
8678,1422,1,2022-02-28,2,DELIVERED
13186,406,1,2024-08-12,1,DELIVERED
19105,2146,4,2020-09-26,2,DELIVERED
17355,1860,1,2024-06-12,2,CANCELLED
3563,61,1,2024-03-25,1,SHIPPED
13707,2188,1,2023-05-09,2,DELIVERED
23707,2593,1,2021-02-07,1,DELIVERED
5378,2309,1,2023-08-21,2,DELIVERED
23312,666,1,2022-06-17,2,DELIVERED
11924,2553,29,2024-12-07,1,DELIVERED
721,1544,5,2024-11-24,1,CANCELLED
21752,939,1,2024-04-02,2,DELIVERED
13527,739,1,2022-08-26,1,DELIVERED
14802,323,30,2023-09-19,1,DELIVERED
13388,1444,3,2024-06-22,2,DELIVERED
12631,351,113,2023-04-16,1,DELIVERED
2537,598,1,2023-11-27,3,DELIVERED
17615,1490,1,2020-11-23,2,PENDING
9052,2146,3,2023-02-26,1,SHIPPED
17363,781,2,2020-11-25,8,DELIVERED
16506,2337,1,2023-05-20,1,DELIVERED
18973,309,2,2023-03-03,1,DELIVERED
25705,2740,1,2024-08-07,1,DELIVERED
15972,790,1,2024-11-13,3,DELIVERED
6256,748,3,2022-05-23,2,DELIVERED
12873,769,1,2024-09-09,1,DELIVERED
24098,2777,4,2024-04-24,1,CANCELLED
24892,245,1,2024-08-15,2,DELIVERED
24940,1114,1,2024-10-29,6,DELIVERED
27627,1782,1,2023-11-12,1,DELIVERED
13091,651,1,2022-02-27,1,DELIVERED
8211,1132,2,2023-10-05,1,DELIVERED
6210,1271,1,2022-07-19,1,DELIVERED
10853,519,1,2023-12-24,2,DELIVERED
23368,312,2,2021-12-09,4,DELIVERED
21283,542,3,2023-07-06,1,DELIVERED
18781,1678,1,2022-10-09,2,DELIVERED
5132,713,1,2022-10-24,1,DELIVERED
4007,52,3,2020-10-01,1,DELIVERED
1761,1883,1,2024-01-18,1,DELIVERED
434,1948,1,2024-04-08,2,DELIVERED
16103,1701,1,2024-10-10,1,DELIVERED
15180,1803,16,2024-10-24,1,DELIVERED
12085,613,16,2023-07-26,1,DELIVERED
942,2609,5,2024-05-06,1,SHIPPED
20640,1532,2,2020-07-06,1,SHIPPED
17044,2309,78,2024-11-18,1,DELIVERED
24381,46,1,2020-02-07,3,SHIPPED
4804,4,2,2024-05-08,2,DELIVERED
1230,1402,2,2021-04-17,3,DELIVERED
1607,790,1,2024-04-11,3,DELIVERED
6698,1806,1,2024-06-27,1,DELIVERED
8602,1849,1,2021-06-24,1,PROCESSING
27885,314,1,2022-06-06,1,DELIVERED
19048,2476,1,2024-10-04,1,DELIVERED
5249,2236,87,2024-09-21,1,SHIPPED
9585,2518,136,2024-03-16,1,DELIVERED
26248,1171,1,2021-10-02,5,DELIVERED
9444,1187,1,2020-05-26,1,CANCELLED
246,1885,11,2020-03-21,1,CANCELLED
1774,758,9,2022-08-09,1,DELIVERED
11799,1023,1,2024-06-29,2,DELIVERED
2422,2621,2,2020-10-30,10,DELIVERED
17089,2282,1,2022-04-25,2,DELIVERED
26262,832,4,2023-10-07,6,DELIVERED
20089,1512,1,2023-10-02,8,DELIVERED
25463,2739,3,2022-12-13,1,DELIVERED
27776,2540,2,2023-05-31,1,PENDING
16390,280,5,2023-10-06,2,DELIVERED
10061,725,4,2024-10-17,3,PENDING
15849,1638,3,2024-08-07,1,DELIVERED
15326,878,4,2021-06-17,1,DELIVERED
3730,894,2,2024-11-02,2,DELIVERED
24174,962,1,2022-06-08,1,DELIVERED
23303,2568,8,2024-05-09,1,DELIVERED
10273,1912,1,2024-10-18,1,DELIVERED
22842,2533,4,2024-02-28,1,DELIVERED
1528,129,15,2023-12-06,1,DELIVERED
25669,2363,1,2022-11-14,1,DELIVERED
26419,1300,5,2020-10-17,2,DELIVERED
17559,797,1,2022-06-28,1,DELIVERED
27367,1362,1,2024-08-14,1,CANCELLED
5891,1600,2,2020-07-19,0,DELIVERED
21380,1025,2,2024-08-31,1,DELIVERED
7542,101,1,2023-05-23,4,DELIVERED
25020,278,3,2022-08-07,2,CANCELLED
19583,2412,1,2022-10-28,1,DELIVERED
28006,2668,3,2024-12-16,1,RETURN
1612,1031,3,2023-11-01,1,DELIVERED
17437,2513,5,2023-05-10,3,DELIVERED
14668,2180,1,2023-10-17,1,DELIVERED
21326,1234,2,2024-10-18,2,DELIVERED
6036,1063,1,2024-10-19,3,DELIVERED
10509,1171,2,2021-02-15,2,DELIVERED
8551,1242,6,2022-04-24,1,DELIVERED
6487,2070,2,2024-08-24,4,DELIVERED
21320,589,3,2024-10-28,1,CANCELLED
24954,55,1,2024-09-18,1,DELIVERED
13764,2541,5,2024-11-03,1,DELIVERED
973,1179,1,2023-09-27,1,DELIVERED
18521,818,3,2024-11-17,2,DELIVERED
18099,387,5,2021-12-11,1,PENDING
6879,48,1,2024-08-03,5,DELIVERED
7855,119,3,2022-05-21,1,DELIVERED
14347,2636,14,2024-01-15,1,DELIVERED
1165,1237,7,2021-04-12,2,DELIVERED
2809,346,3,2024-08-27,1,DELIVERED
1680,1865,1,2023-11-23,2,DELIVERED
719,2188,3,2022-04-22,1,DELIVERED
12169,2398,1,2023-09-19,3,DELIVERED
27823,955,20,2023-08-07,1,CANCELLED
7761,754,1,2023-08-15,1,DELIVERED
19321,2229,1,2020-12-20,6,PENDING
460,1844,44,2024-01-17,5,DELIVERED
26188,589,10,2024-06-18,2,PENDING
3852,202,2,2024-06-26,1,SHIPPED
25210,910,2,2024-10-18,3,DELIVERED
6817,2643,1,2022-10-09,1,CANCELLED
12190,586,3,2023-05-26,1,CANCELLED
12956,1453,12,2024-10-04,1,DELIVERED
4945,1594,6,2022-11-23,4,DELIVERED
4620,2086,1,2022-05-10,3,DELIVERED
25575,1894,3,2023-09-30,2,DELIVERED
17846,77,3,2023-12-18,1,SHIPPED
15437,284,4,2023-07-16,1,PENDING
6411,1728,1,2023-03-15,1,DELIVERED
12637,1089,1,2024-12-21,8,SHIPPED
8125,1306,1,2021-05-17,1,DELIVERED
4362,2370,1,2023-09-08,1,DELIVERED
25570,2161,3,2020-08-15,1,SHIPPED
13865,1121,1,2022-05-03,1,HOLD
23067,779,1,2024-08-07,1,DELIVERED
7526,912,2,2023-12-29,4,DELIVERED
13716,1516,1,2023-03-23,2,DELIVERED
23192,1358,1,2023-01-26,1,DELIVERED
1923,1638,4,2024-11-05,5,DELIVERED
6333,1125,2,2020-03-08,1,DELIVERED
21227,704,5,2024-09-27,1,DELIVERED
22251,2480,4,2023-04-30,1,DELIVERED
11369,2096,1,2024-12-24,2,SHIPPED
12728,1550,8,2024-06-22,3,DELIVERED
12160,2096,2,2024-11-02,1,CANCELLED
8159,1765,1,2024-08-31,2,CANCELLED
20805,645,9,2020-04-02,1,DELIVERED
24143,2473,1,2022-10-03,1,DELIVERED
11596,332,18,2024-06-12,2,DELIVERED
9947,2185,35,2022-11-21,6,DELIVERED
15114,1103,2,2022-03-13,1,PENDING
13765,2359,2,2022-05-28,2,PENDING
9976,2307,1,2023-05-07,2,DELIVERED
13506,565,5,2024-09-13,1,DELIVERED
16168,1992,1,2022-10-24,1,CANCELLED
14476,2339,23,2022-01-02,1,DELIVERED
9553,2659,3,2021-11-17,2,DELIVERED
24496,224,2,2023-12-16,1,DELIVERED
462,2621,6,2021-07-18,1,DELIVERED
11393,1221,3,2023-05-02,2,DELIVERED
1939,1773,3,2022-12-16,1,DELIVERED
7726,521,1,2024-08-29,1,CANCELLED
19684,2615,1,2024-05-25,2,DELIVERED
22971,2779,7,2023-06-27,1,DELIVERED
7012,720,2,2024-06-10,3,SHIPPED
27436,1003,10,2022-07-02,1,SHIPPED
20868,728,2,2024-09-19,8,DELIVERED
9255,1790,1,2021-05-25,1,DELIVERED
27688,1533,13,2021-12-26,3,DELIVERED
20891,215,1,2022-08-14,1,DELIVERED
26522,666,1,2023-04-02,1,DELIVERED
3058,687,2,2023-12-14,1,DELIVERED
8888,1389,1,2024-05-27,2,DELIVERED
16903,2326,5,2024-11-27,1,DELIVERED
11638,2398,3,2024-09-22,1,DELIVERED
11935,377,7,2022-10-20,1,DELIVERED
16472,1451,6,2022-10-15,10,CANCELLED
4388,127,2,2021-08-11,1,DELIVERED
14107,519,1,2022-11-07,1,CANCELLED
25035,544,1,2023-09-08,2,DELIVERED
11871,1028,1,2020-01-03,3,DELIVERED
12665,1842,1,2024-12-24,1,SHIPPED
5882,1566,1,2024-12-06,3,DELIVERED
15143,1720,1,2023-09-09,1,DELIVERED
1387,1821,3,2023-11-24,2,DELIVERED
24324,1826,5,2020-03-06,1,DELIVERED
9436,1952,1,2024-10-30,-1,CANCELLED
23991,2324,1,2020-03-24,1,DELIVERED
16420,1203,13,2023-09-09,2,DELIVERED
276,843,1,2023-09-18,1,DELIVERED
14830,1431,1,2021-04-23,2,DELIVERED
17707,69,9,2023-10-09,1,DELIVERED
3937,1929,1,2023-07-27,1,DELIVERED
13728,1392,1,2021-12-22,1,DELIVERED
17267,1541,3,2024-09-15,1,DELIVERED
1954,196,7,2020-12-24,1,DELIVERED
2635,304,3,2020-11-23,2,CANCELLED
1727,2112,2,2023-10-26,3,DELIVERED
20680,395,38,2023-02-05,2,DELIVERED
12492,1952,3,2024-11-01,3,DELIVERED
6410,1133,1,2021-11-15,1,DELIVERED
17587,1480,3,2023-07-09,1,CANCELLED
6245,476,19,2023-01-22,1,DELIVERED
10842,2368,51,2024-04-14,1,DELIVERED
23604,1853,1,2024-04-10,3,DELIVERED
27036,1816,1,2024-02-17,3,DELIVERED
27134,1148,3,2024-05-26,1,PENDING
3368,163,26,2021-12-18,2,RETURN
11365,1260,1,2024-08-06,2,DELIVERED
27086,803,2,2024-12-19,1,PENDING
10855,1417,1,2023-03-01,2,DELIVERED
9856,997,3,2024-06-21,1,PROCESSING
8425,2378,90,2024-04-28,2,DELIVERED
1138,2185,1,2024-01-16,3,PENDING
24043,789,2,2022-08-26,1,DELIVERED
4230,1588,2,2023-03-24,2,DELIVERED
25616,2659,1,2023-10-06,5,CANCELLED
19688,782,1,2024-04-21,1,DELIVERED
24410,2617,2,2024-01-11,1,DELIVERED
27941,962,3,2024-08-16,1,DELIVERED
25134,2469,1,2024-12-01,1,SHIPPED
20984,2065,1,2023-11-18,1,DELIVERED
12436,450,2,2023-07-10,1,PENDING
13908,1461,3,2021-12-30,1,DELIVERED
16242,2443,3,2024-09-09,1,SHIPPED
3156,268,3,2024-07-05,1,DELIVERED
19492,565,71,2024-03-26,1,DELIVERED
15965,1753,10000,2021-06-03,1,DELIVERED
17600,2513,3,2024-12-22,1,RETURN
21293,2533,1,2024-06-20,2,DELIVERED
24160,2588,1,2024-10-14,1,PENDING
28336,2322,1,2024-12-05,5,SHIPPED
11872,384,1,2023-11-13,1,DELIVERED
12544,2775,2,2021-07-26,2,CANCELLED
8797,1477,1,2022-04-08,1,DELIVERED
9182,1268,165,2024-06-25,5,DELIVERED
19606,1847,2,2024-08-24,1,DELIVERED
7996,1085,1,2022-12-22,8,DELIVERED
17022,1039,1,2020-06-30,1,DELIVERED
12668,1431,2,2024-12-04,2,DELIVERED
5781,2479,1,2024-10-11,1,DELIVERED
2567,462,2,2024-08-07,1,DELIVERED
15701,2424,2,2024-09-11,1,DELIVERED
21033,1858,1,2024-04-11,1,CANCELLED
2120,1421,12,2021-11-25,1,DELIVERED
3261,922,1,2024-09-03,2,DELIVERED
4114,1890,4,2021-05-22,1,DELIVERED
1252,1148,2,2024-03-20,1,DELIVERED
11028,1194,1,2022-02-19,1,CANCELLED
17263,403,2,2024-05-02,1,CANCELLED
19375,360,1,2020-05-01,1,SHIPPED
20624,2142,1,2024-12-20,8,DELIVERED
19848,2572,1,2020-12-30,1,DELIVERED
25829,2342,2,2020-12-06,3,PENDING
21127,1163,2,2023-08-06,2,DELIVERED
20574,541,3,2024-09-26,1,DELIVERED
23562,2495,1,2022-12-29,1,DELIVERED
7424,807,4,2023-03-24,1,DELIVERED
17165,2627,6,2024-08-23,1,DELIVERED
6765,44,1,2023-01-13,1,DELIVERED
26533,1037,23,2022-11-02,1,DELIVERED
2994,124,1,2024-03-01,2,SHIPPED
25114,2037,2,2024-02-19,1,DELIVERED
5761,1334,1,2023-05-30,1,DELIVERED
10099,1473,3,2023-09-21,1,DELIVERED
15679,2226,1,2024-08-16,2,DELIVERED
3235,1885,109,2024-09-19,1,DELIVERED
21987,995,1,2024-06-10,1,DELIVERED
17120,94,1,2023-07-12,1,DELIVERED
27474,1310,2,2021-05-03,2,SHIPPED
20857,437,1,2024-08-09,3,DELIVERED
9253,2800,13,2021-04-24,2,DELIVERED
22243,2114,1,2023-05-27,1,CANCELLED
13315,2746,1,2023-07-07,10,DELIVERED
6020,679,23,2024-12-22,1,CANCELLED
9592,474,1,2023-06-26,2,DELIVERED
22696,167,1,2024-10-13,1,DELIVERED
7993,2750,1,2024-03-24,1,SHIPPED
17063,2722,1,2024-06-30,1,SHIPPED
21462,1858,11,2022-06-29,1,DELIVERED
181,1944,1,2022-09-21,1,DELIVERED
10380,1872,2,2023-06-05,1,DELIVERED
18034,2268,13,2022-02-05,1,DELIVERED
681,1383,2,2023-10-23,2,PENDING
8380,1943,1,2022-12-08,4,DELIVERED
21568,1039,1,2024-04-14,1,DELIVERED
24909,1943,2,2024-02-22,1,DELIVERED
22310,627,6,2022-06-20,1,DELIVERED
14122,2167,6,2022-11-13,1,DELIVERED
7528,462,1,2022-05-29,3,HOLD
26055,2191,1,2022-06-20,1,DELIVERED
15596,2639,1,2021-06-05,1,DELIVERED
13184,509,1,2023-03-16,1,DELIVERED
22308,2002,3,2021-11-07,4,CANCELLED
21774,1405,2,2024-01-10,2,DELIVERED
22400,2345,8,2024-11-19,1,DELIVERED
6572,251,13,2024-05-23,5,SHIPPED
23526,1987,1,2023-07-24,1,DELIVERED
16215,505,15,2023-02-25,1,DELIVERED
8821,1348,1,2024-11-09,1,DELIVERED
14328,1744,1,2024-12-22,1,DELIVERED
12870,543,3,2024-06-06,1,DELIVERED
1749,786,1,2023-03-14,2,SHIPPED
21151,1262,9,2024-11-25,0,DELIVERED
1571,2282,1,2020-11-17,2,DELIVERED
27024,348,1,2023-04-30,2,CANCELLED
27457,379,3,2024-11-21,3,DELIVERED
22407,2454,1,2023-09-14,4,DELIVERED
18470,107,2,2024-04-16,2,DELIVERED
7062,783,39,2024-07-13,-2,CANCELLED
5007,2672,2,2021-03-03,5,
19,1333,2,2024-07-25,1,DELIVERED
4673,766,9,2024-09-07,1,PENDING
880,872,3,2023-11-21,4,DELIVERED
11510,1319,3,2022-08-06,1,DELIVERED
21200,384,2,2021-12-15,1,DELIVERED
11162,2359,2,2022-09-16,1,CANCELLED
24291,349,6,2023-05-22,1,DELIVERED
14809,821,9,2022-10-21,3,DELIVERED
22946,1435,4,2024-09-08,3,SHIPPED
16324,770,5,2023-05-02,2,DELIVERED
16433,1698,1,2024-10-10,4,DELIVERED
9590,2485,1,2021-01-07,1,FAILED
17567,1015,1,2021-09-09,1,DELIVERED
3106,915,7,2023-08-05,2,DELIVERED
24395,2770,2,2024-12-21,4,DELIVERED
27273,766,2,2023-11-27,1,DELIVERED
28242,144,1,2021-01-22,2,SHIPPED
534,2090,2,2024-09-28,1,DELIVERED
13847,883,4,2024-10-17,1,DELIVERED
7258,218,2,2024-02-29,4,PENDING
18681,2412,1,2024-09-12,1,DELIVERED
4441,2551,1,2024-07-27,1,SHIPPED
19194,2421,1,2022-11-20,2,DELIVERED
24031,1934,1,2024-05-16,1,PENDING
21376,2,2,2022-11-22,1,DELIVERED
23354,1550,2,2024-09-10,3,DELIVERED
6605,2410,2,2024-06-22,2,SHIPPED
21192,1270,1,2022-10-14,1,DELIVERED
26529,1692,50,2024-02-01,2,DELIVERED
18923,15,7,2023-07-25,1,CANCELLED
18815,1860,1,2024-12-21,2,DELIVERED
21053,1640,1,2023-08-08,3,DELIVERED
15494,1978,1,2024-07-15,1,DELIVERED
3292,2751,1,2022-07-29,2,DELIVERED
5965,1856,1,2024-03-31,1,DELIVERED
20596,130,16,2024-12-12,1,DELIVERED
2373,2269,5,2022-10-24,3,DELIVERED
12056,2101,2,2022-05-10,2,DELIVERED
25913,1772,9,2021-11-03,8,DELIVERED
26326,1857,1,2024-04-11,1,DELIVERED
21867,771,1,2024-10-01,1,DELIVERED
23161,1401,86,2022-12-13,2,DELIVERED
5758,1474,1,2024-10-21,1,DELIVERED
6001,1600,1,2021-04-21,2,DELIVERED
24408,1708,1,2021-10-03,1,DELIVERED
4505,285,4,2023-02-25,2,DELIVERED
21350,366,14,2024-02-12,1,DELIVERED
224,2766,3,2024-10-09,2,DELIVERED
4156,599,1,2022-09-09,1,DELIVERED
9552,1388,3,2022-01-15,1,DELIVERED
17642,1130,2,2024-10-30,3,DELIVERED
938,182,2,2021-03-28,1,DELIVERED
8462,2339,2,2022-03-16,1,CANCELLED
23118,1228,1,2024-02-29,3,DELIVERED
14280,1262,4,2024-07-09,2,DELIVERED
28028,2581,1,2023-09-12,1,DELIVERED
14045,1652,8,2021-03-03,1,DELIVERED
20546,346,16,2024-06-22,1,CANCELLED
19390,1955,1,2024-10-06,1,DELIVERED
16729,2030,1,2023-05-02,5,DELIVERED
16407,518,9,2023-12-19,5,DELIVERED
16916,1790,2,2021-03-10,1,DELIVERED
24310,1054,4,2022-04-09,1,DELIVERED
15354,2381,1,2023-04-17,1,CANCELLED
15178,107,4,2024-11-10,1,CANCELLED
15982,2339,1,2023-04-28,1,DELIVERED
4614,554,8,2023-12-14,8,DELIVERED
27562,2120,1,2023-12-04,1,PENDING
6631,304,3,2020-06-08,1,PENDING
1497,2760,2,2024-12-03,1,DELIVERED
8763,2754,1,2024-07-14,1,SHIPPED
400,258,9,2023-05-17,1,DELIVERED
655,2640,35,2020-08-08,2,DELIVERED
11767,950,11,2024-10-20,2,DELIVERED
8656,1182,1,2022-05-28,1,DELIVERED
3718,1919,4,2023-07-27,2,DELIVERED
22318,1490,19,2023-09-08,1,DELIVERED
23978,740,2,2022-11-21,1,DELIVERED
11880,533,3,2023-06-30,1,SHIPPED
20434,784,2,2024-11-16,1,DELIVERED
24673,302,35,2024-09-07,1,DELIVERED
26569,277,6,2022-02-06,1,DELIVERED
28136,677,3,2021-09-02,1,DELIVERED
12754,852,3,2024-11-18,2,DELIVERED
22702,580,1,2024-07-22,1,DELIVERED
24845,2378,1,2024-12-05,5,DELIVERED
10147,1730,23,2024-11-08,1,DELIVERED
3552,2108,4,2024-02-28,1,PENDING
7073,1152,15,2022-07-20,1,DELIVERED
1326,1776,2,2023-04-23,1,DELIVERED
5386,1451,4,2024-07-10,1,DELIVERED
4940,1660,2,2022-05-28,2,DELIVERED
18130,2753,1,2023-08-14,1,DELIVERED
26053,2140,3,2024-04-28,3,DELIVERED
12291,1179,1,2023-08-18,1,SHIPPED
15669,252,78,2024-09-28,1,DELIVERED
10596,1404,7,2024-03-19,2,DELIVERED
23285,1916,5,2023-07-20,1,DELIVERED
3367,5,3,2022-08-31,1,PENDING
6624,1449,1,2023-11-29,8,DELIVERED
8746,548,6,2022-10-29,1,SHIPPED
19694,666,32,2022-12-23,1,DELIVERED
3129,2639,6,2022-07-20,1,DELIVERED
21502,333,1,2024-07-08,1,DELIVERED
8693,2670,2,2024-10-25,1,DELIVERED
5489,1643,1,2022-08-09,1,DELIVERED
1919,2138,23,2024-10-10,1,PENDING
26513,557,1,2023-12-06,1,DELIVERED
16183,698,5,2024-09-26,1,CANCELLED
17588,1141,5,2024-12-10,1,DELIVERED
25384,2387,2,2024-08-06,1,DELIVERED
20616,219,10,2024-02-15,1,DELIVERED
27940,2716,187,2022-10-06,1,SHIPPED
1280,2668,1,2023-08-15,1,DELIVERED
20075,2277,1,2022-06-23,2,DELIVERED
27422,2316,1,2024-03-17,1,DELIVERED
2873,414,1,2022-03-20,2,DELIVERED
26873,379,59,2024-11-03,1,DELIVERED
26030,2723,1,2023-11-24,1,DELIVERED
20849,1229,1,2024-04-13,1,DELIVERED
9600,2632,32,2022-10-25,2,PENDING
865,2790,1,2022-12-07,2,DELIVERED
10259,1568,1,2023-06-02,1,DELIVERED
4540,2716,1,2023-11-22,1,DELIVERED
24191,2126,7,2024-05-18,2,DELIVERED
25561,754,2,2020-10-14,8,DELIVERED
4510,1455,2,2024-06-02,6,CANCELLED
23917,2261,3,2024-05-28,1,DELIVERED
27755,1232,1,2022-04-25,2,DELIVERED
7514,2133,3,2024-07-03,4,DELIVERED
26860,2148,2,2024-08-11,2,SHIPPED
1301,253,149,2024-06-25,3,DELIVERED
7614,645,10,2024-11-16,1,DELIVERED
426,1689,1,2022-12-07,2,SHIPPED
5044,1957,1,2023-02-15,1,DELIVERED
19656,910,4,2024-01-17,1,DELIVERED
24785,262,1,2022-01-08,1,DELIVERED
21038,4,2,2024-06-19,1,DELIVERED
5933,207,2,2024-09-06,1,DELIVERED
25505,31,7,2021-05-06,1,DELIVERED
21450,565,1,2024-02-27,5,DELIVERED
